ASTROLOGY,200,There are this many houses in the astrological subdivision,12
ASTROLOGY,400,The only moon in our solar system that astrologists say has an influence circles this planet,Earth
ASTROLOGY,100,Some astrologers call people born under this sign Arians,Aries
ASTROLOGY,200,People born under this sign of the fishes are known for their generosity,Pisces
ASTROLOGY,400,One symbol of this sign is a harvest maiden holding a sheaf of wheat,Virgo
ASTROLOGY,100,"The name of this sign is Latin for ""twins""",Gemini
ASTROLOGY,200,Aries is ruled by this warlike planet named for the Roman god of war,Mars
ASTROLOGY,400,This water sign is symbolized by 2 fish swimming in opposite directions,Pisces
ASTROLOGY,100,"This sign represents very sensitive people who sometimes withdraw into their little ""crab"" shells",Cancer
ASTROLOGY,300,"People born under this sign of the water carrier like to attain knowledge & then ""pour it out"" for others",Aquarius
ASTROLOGY,500,This sign of natural-born diplomats is represented by a pair of well-balanced scales,Libra
ASTROLOGY,100,"The ""crabby"" sign of the zodiac",Cancer
ASTROLOGY,200,The symbol for this sign aptly resembles the Roman numeral two,Gemini
ASTROLOGY,300,Libra ladies are traditionally lovely because Librans are ruled by this planet,Venus
ASTRONOMY,400,These long distance travelers may be dirty ice balls or icy dirt balls,comets
ASTRONOMY,400,In 1979 these were discovered around Jupiter; Saturn has them too,rings
ASTRONOMY,600,Oh my darling!  It was announced in December 1996 that this space probe may have found ice on the moon,Clementine
ASTRONOMY,800,"This cluster known as the ""Seven Sisters"" actually has over 300 stars within a 30 light year diameter",Pleiades
ASTRONOMY,200,Second largest planet in the solar system,Saturn
ASTRONOMY,800,The Inquisition forced him to retract his belief the Earth orbits the Sun,Galileo
ASTRONOMY,200,Astronomers divide the sky into 88 of these star groups,constellations
ASTRONOMY,200,It's the only star on which astronomers have observed spots,Sun
ASTRONOMY,400,Betelguese is a red supergiant in this constellation of the hunter,Orion
ASTRONOMY,600,The Crab Nebula was formed by one of these massive exploding stars in 1054,supernova
ASTRONOMY,200,A seismometer aboard the Viking 2 lander failed to detect any quakes on this red planet,Mars
ASTRONOMY,400,The total mass of these minor planets in the solar system is less than that of our moon,Asteroids
ASTRONOMY,600,It was the first planet discovered with a telescope,Uranus
ASTRONOMY,800,Its twisting back & forth as it orbits Jupiter generates heat & drives its volcanoes,Io
ASTRONOMY,200,He discovered the four largest moons of Jupiter in 1610,Galileo
ASTRONOMY,600,This giant moon of Saturn is larger than the planet Mercury,Titan
ASTRONOMY,800,"The name of this star in Orion is from the Arabic for ""the giant's armpit""",Betelgeuse
ASTRONOMY,800,From 1979 to 1999 it was the planet in our solar system farthest from the sun,Neptune
ASTRONOMY,200,These objects with comas & tails can be named for up to 3 independent co-discoverers,comets
ASTRONOMY,800,This is defined as the position in a satellite's orbit when it's most distant from the Earth,apogee
ASTRONOMY,800,This British observatory was completed in 1676 from plans prepared by Christopher Wren,Greenwich
ASTRONOMY,400,In 1980 the Voyager spacecraft found that this planet's B ring had radial features called spokes,Saturn
ASTRONOMY,600,This constellation is the site of 2 nebulae: the Great Nebula in its sword & the Horsehead Nebula in its belt,Orion
ASTRONOMY,800,One of these discovered by Giovanni Donati in 1858 has a tail about 45 million miles long,Comet
ASTRONOMY,800,In 1679 Danish astronomer Ole Romer was the first to figure out the speed of this,light
ASTRONOMY,400,"Most of these minor planets revolve around the sun in a ""belt"" between the orbits of Mars & Jupiter",asteroids
ASTRONOMY,500,Titan is the largest moon of this planet; Calypso & Telesto are among the smallest,Saturn
ASTRONOMY,400,In 1996 this space telescope returned the first-ever images of Pluto's surface,Hubble
ASTRONOMY,800,Each November debris from Comet Temple-Tuttle produces a meteor shower that streams across this lion,Leo
ASTRONOMY,400,The midday forecast for this planet is 750 degrees Fahrenheit & sunny,Mercury
ASTRONOMY,400,"The evening or morning ""star"" is really this planet",Venus
ASTRONOMY,400,"A galactic cluster known as the Pleiades is in this constellation known as ""The Bull""",Taurus
ASTRONOMY,800,In 1610 Galileo became the first to find other moons when he saw moons orbiting this giant planet,Jupiter
ASTRONOMY,800,A red giant star has exhausted all of this element used as fuel in its core,hydrogen
ASTRONOMY,800,The closest star to our solar system lies in this southern constellation,Centaurus
ASTRONOMY,800,This Italian spent his last 8 years under house arrest for teaching... shh! the Earth goes around the sun!,Galileo
ASTRONOMY,400,Collective name for the 12 constellations that form the backdrop to the sun's apparent path,zodiac
ASTRONOMY,200,One of the more impressive meteor showers comes in December from this constellation of the twins,Gemini
ASTRONOMY,400,The solar observatory at Kitt Peak in this Southwestern state focuses on spectroscopy,Arizona
ASTRONOMY,200,"A camera orbiting this planet in March 1999 snapped a crater that resembles a ""happy face""",Mars
ASTRONOMY & SPACE,200,In 1996 one of these minor planets the size of Pikes Peak was named for newsman Walter Cronkite,steroid
ASTRONOMY & SPACE,500,In 1973 Alan Bean spent nearly 2 months aboard this U.S. space station,Skylab
ASTRONOMY & SPACE,100,Most of the meteors in a meteor shower are debris left behind by one of these tailed bodies,comet
ASTRONOMY & SPACE,200,In 1966 Venera 3 became the first space probe to reach another planet when it crash-landed here,Venus
ASTRONOMY & SPACE,500,In 1992 cosmonaut Sergei Krikalev returned home after nearly a year aboard this space station,Mir
ASTRONOMY & SPACE,400,British scientists announced that they had found organic material in a second meteorite from this planet,Mars
ASTRONOMY & SPACE,600,In 1996 the sun went an exceptional 36 days without a visible one of these dark patches,Sunspots
ASTRONOMY & SPACE,800,Scientists conjecture that this gas giant's moon Europa may sustain an icy ocean,Jupiter
ASTRONOMY & SPACE,200,In January 1996 special ceremonies marked the 10-year anniversary of the explosion of this space shuttle,Challenger
ASTRONOMY & SPACE,800,"The name of these Russian spacecraft means ""union""",Soyuz
AVIATION,400,This leading maker of commercial jets & military aircraft is also NASA's prime contractor for the Intl. Space Station,Boeing
AVIATION,400,This low-fare airline founded in 1999 & based at JFK offers 36 free DirecTV channels at every seat,JetBlue
AVIATION,200,The Hughes AH-64 Apache is an attack one of these,Helicopter
AVIATION,800,Name in common to the 3-engine Lockheed L-1011 & a Hollywood movie company,TriStar
AVIATION,400,In April 1955 West Germany revived this name for its national airline,Lufthansa
AVIATION,100,In 1918 Argentine lieutenant Luis C. Candelaria made the first flight over these mountains,Andes
AVIATION,200,"The name of this craft comes from 2 Greek words meaning ""spiral"" & ""wing""",licopter
AVIATION,400,In 1988 a Greek cyclist pedaled 74 miles across the Aegean in an aircraft named for this father of Icarus,Daedalus
AVIATION,500,In 1962 the National Aviation Hall of Fame was established in this Ohio city,Dayton
AVIATION,400,A plane's wings are necessary to create this primary force in flying,lift
AWARDS,800,"""Pearls for Pigs"" was 1998's best play in these off-Broadway awards given by the Village Voice",Obies
AWARDS,200,"This TV show about little blue creatures won a Humanitas Prize for its ""enriching human values""",Smurfs
AWARDS,800,"For 2001 the Chevy Silverado was this ""of the Year""",Truck
AWARDS,800,This African country established an award called The Order of the Queen of Sheba,Ethiopia
AWARDS,100,In 1927 this aviator was named Time magazine's first Man of the Year,Lindbergh
AWARDS,200,It's the novel for which Leon Uris received a 1959 National Jewish Book Award,Exodus
AWARDS,200,A silver medal goes to totally blind men who score over 185 in this indoor sport,bowling
AWARDS,200,In 1993 this North American country reinstated the Victoria Cross as its highest military honor,Canada
AWARDS,100,In 1999 Gisele Bundchen was this of the Year at the VH1/Vogue Fashion Awards,Model
AWARDS,200,Hollywood.com gives Golden Hitches to these previews of coming attractions,trailers
AWARDS,500,The Ron Brown Award for Corporate Leadership honors the late secretary of this cabinet department,Commerce
AWARDS,500,In 1979 Philip Johnson was the first winner of the Pritzker Prize in this field,Architecture
AWARDS,800,Britain's 200-year-old Rumford Medal is given for discoveries about heat or this form of energy,light
AWARDS,800,"Awards are given by groups of ""national book critics"" & ""New York Drama Critics"" called these",Circles
AWARDS,500,In 1947 this university was given a special citation for its high standards in governing the Pulitzer Prizes,Columbia
AWARDS,800,"In 1974 this company was recognized by the Fragrance Foundation for its new ""Charlie"" perfume",Revlon
AWARDS,300,This school's Hasty Pudding Club has been presenting its Woman of the Year Award since 1951,Harvard
AWARDS,200,Foreigners who give distinguished service to this country may receive the Order of the Aztec Eagle,Mexico
AWARDS,400,This bookseller won in the Commerce section of the 1999 Webby Awards for websites,Amazon.com
AWARDS,800,In 1999 the Associated Press won Pulitzer Prizes for both the Spot News & Feature types of this,photography
AWARDS,200,This auction site won a 2003 Webby Award for best Services Website on the Internet,eBay
AWARDS,600,William Lipscomb won the '76 Nobel Chemistry Prize for his studies of compounds of boron & this lightest element,hydrogen
AWARDS,800,The Golden Lamp awards are bestowed for the best protrayals of these health professionals in the media,nurses
AWARDS,200,The year's best praise & worship album is recognized by the association for this type of vocal music,Gospel
AWARDS,200,"Sylvester Stallone received ""Best Actor"" & ""Best Original Screenplay"" Oscar nominations for this 1976 film",Rocky
BALLET,400,"The 2000 ballet ""Todo Buenos Aires"" features different interpretations of this sensual ballroom dance",ango
BALLET,200,A new ballet about this puppet who yearns to be a boy had it's U.S. premiere in Atlanta in 2000,Pinocchio
BALLET,200,"The New York City ballet's first visit to this city's famous festival inspired the ballet ""Scotch Symphony""",Edinburgh
BALLET,800,"Alexandre Dumas fils' tale about ""The Lady of"" these flowers bloomed as the ballet ""Marguerite and Armand""",Camellias
BALLET,800,"The longer ""romantic"" version of this ballet garment was inspired by the one Taglioni wore in the 1830s",tutu
BALLET,400,Center practice is done without the support of this wall-lining object,bar
BALLET,400,In the 1960s Galina Ulanova retired & Maya Plisetskaya became this company's prima ballerina,Bolshoi
BALLET,400,In the 1940s & 1950s Galina Ulanova was the chief ballerina for this company formed almost 200 years earlier,Bolshoi
BALLET,400,Tend to lose your slippers? Perhaps you should star in this ballet that also features a pumpkin coach,Cinderella
BALLET,100,Roland Petit danced with this city's Opera Ballet before he co-founded the Ballets des Champs-Elysees,Paris
BALLET,300,In the 1960s Maya Plisetskaya succeeded Galina Ulanova as prima ballerina of this company,Bolshoi
BALLET,400,The Royal Danish Ballet was founded in 1748 as part of the royal theatre of this city,Copenhagen
BALLET,200,The tale of the tortoise & the hare comes to life in Karen Corey-Malik's ballet based on this man's fables,Aesop
BALLET,200,Former Royal Ballet dancer Celia Franca founded the National Ballet of this North American country in 1951,Canada
BALLET,600,Nina Ananiashvili toured the U.S. in 2000 as prima ballerina of this Moscow-based ballet company,Bolshoi
BALLET,600,Kirk Douglas may know that the ballet about this gladiator who led a slave revolt includes an orgy scene,Spartacus
BALLET,400,In 1661 Louis XIV established a ballet academy in a room of this current art museum,Louvre
BALLET,800,This Stravinsky character first played by Tamara Karsavina has the face & arms of a girl & a body of feathers,Firebird
BALLET,400,"We're not toying with you: one of Andersen's fairy tales inspired the ballet ""The Steadfast Tin"" this",Soldier
BALLET,800,"It's the ""little"" French surname of choreographer Roland of the Ballets de Paris",Petit
BALLET,800,This wooden rail attached to the wall of a ballet studio is used by the dancers for support during exercises,barre
BALLET,100,"A ""pas de chat"" is a leap that resembles the movement of this animal",cat
BALLET,300,"Russian dancer who was the choreographer & star of the 1912 production of ""The Afternoon of a Faun""",Nijinsky
BALLET,400,A sexually confused stable boy is the focus of this ballet based on Peter Shaffer's play of the same name,Equus
BALLET,200,This Canadian province is home to the Royal Winnipeg Ballet,Manitoba
BALLET,800,"Concubines & a eunuch are featured in the exotic ballet named for this ""Arabian Nights"" tale-spinner",Scheherezade
BALLET,100,"This ballet by Agnes De Mille is subtitled ""The Courting at Burnt Ranch""",Rodeo
BALLET,800,His leaps earned comparisons with Nijinsky when he joined the Kirov Ballet in 1958,Nureyev
BALLET,600,This fairy tale ballet often features fairies of the 4 seasons as well as a fairy godmother,Cinderella
BALLET,400,In 1968 the Bolshoi premiered its ballet about this Roman slave revolt leader,Spartacus
BALLET,800,"Martha Graham danced the lead in the first U.S. production of ""The Rite of Spring"" by this composer",Stravinsky
BALLET,800,This ballet about a puppet takes place at the Shrove Tide Fair in old St. Petersburg,Petrushka
BALLET,400,A picnic with Rasputin is the opening scene of the ballet named for this grand duchess,Anastasia
BALLET,800,A cowgirl wins the heart of a champion roper in this Agnes De Mille ballet,Rodeo
BALLET,100,The Royal Danish Ballet has been based in this capital city for more than 200 years,Copenhagen
BALLET,200,"Part I of the ballet ""Jewels"" is named for these green gems; Part II is called ""Rubies""",Emeralds
BALLET,400,"In 1877 ""Swan Lake"" premiered at the Bolshoi Theatre in this city with choreography by Julius Reisinger",Moscow
BALLET,800,A review of this 1910 ballet said ornithologists should take note of Tamara Karsavina dancing the title role,Firebird
BALLET,400,"""Coppelia"" is subtitled ""The Girl with Enamel Eyes"" because Coppelia is one of these toys",doll
BALLET,600,The Royal Danish Ballet marked the start of its 2000 season with a free outdoor show in this Danish capital,Copenhagen
BALLET,800,"Jose Limon's ""The Moor's Pavane"" is based on this tragedy",Othello
BALLET,800,The Royal Winnipeg Ballet is known as the oldest major ballet company in this country,Canada
BALLET,800,A releve is the raising of the body by lifting these,heels
BALLET,400,"A classical production of ""Les Sylphides"" features tutus of this color",White
BALLET,200,"We have a ""hunch"" you'll know Antoine Coulon was the first to dance this role in ""La Esmeralda""",Quasimodo
BALLET,400,"Jules Perrot's short ballet ""Pas de Quatre"" requires this many ballerinas",4
BALLET,200,The Houston Ballet's sexy new ballet about this queen features a bathtub scene & an orgy (you bet your asp!),Cleopatra
BALLET,400,"""Go Daddy-O!"" celebrates this style of music that Benny Goodman was the ""King of""",Swing
BALLET,800,"The Joffrey's 1993 ballet ""Billboards"" rocks with the music of this ""Purple Rain""er",Prince
BEASTLY EXPRESSIONS,200,"You don't have to be at the beach to be ""happy as"" one of these ""at high tide""",clam
BEASTLY EXPRESSIONS,200,"The correct response should roll off your tongue ""like water off"" this bird's ""back""",Duck
BEASTLY EXPRESSIONS,800,"You might ""as well as be hanged for a sheep as"" one of these",Lamb
BEASTLY EXPRESSIONS,200,"""The straw that broke"" this creature's ""back""",camel
BEASTLY EXPRESSIONS,400,"""A fine kettle of"" these",fish
BEASTLY EXPRESSIONS,600,"""Mad as a wet"" this bird",hen
BEASTLY EXPRESSIONS,400,"An easy target is a ""sitting"" one of these animals",duck
BEASTLY EXPRESSIONS,800,"Someone who looks impressive or powerful but is in fact neither is said to be a ""paper"" one of these animals",tiger
BEASTLY EXPRESSIONS,400,"We need to have an open & honest conversation so ""let's talk"" this bird",turkey
BEASTLY EXPRESSIONS,200,"""To play"" this marsupial means to feign death or ignorance",possum
BEASTLY EXPRESSIONS,400,To have this insect's waist means to have a slender waistline,wasp
BEASTLY EXPRESSIONS,800,This term for an innocent person who takes the blame for others comes to us from Leviticus,scapegoat
BIBLICAL PEOPLE,100,She was created from a single rib,Eve
BIBLICAL PEOPLE,200,This husband of Mary may have died while Jesus was still a child,Joseph
BIBLICAL PEOPLE,300,Romans & Thessalonians were among the people he addressed in his epistles,Paul
BIBLICAL PEOPLE,600,"The Philistines made sport of him ""and they set him between the pillars""",Samson
BIBLICAL PEOPLE,400,This son of Jacob & Rachel was sold by his brothers to the Ishmaelites for 20 pieces of silver,Joseph
BIBLICAL PEOPLE,600,This first gospel writer had a feast at his house for his fellow tax collectors with Jesus as the honored guest,Matthew
BIBLICAL PEOPLE,800,"This patient man's name may mean ""persecuted one"" or ""repentant one""",Job
BIBLICAL PEOPLE,100,He said he would not believe in Jesus' resurrection until he saw the nail holes in his hands,Thomas
BIBLICAL PEOPLE,200,The Lord told him & his men to walk around Jericho once a day for 6 days,Joshua
BIBLICAL PEOPLE,300,This oldest son of Noah was the ancestor of the Semites,Shem
BIBLICAL PEOPLE,400,Elijah's prophecy that dogs would eat this wicked woman was fulfilled in 2 Kings,Jezebel
BIBLICAL PEOPLE,100,Benjamin's only full brother was this wearer of the coat of many colors,Joseph
BIBLICAL PEOPLE,200,This longest-lived person in the Bible was Enoch's son & Noah's grandfather,Methuselah
BIBLICAL PEOPLE,800,Ephron the Hittite sold this patriarch the field where he buried his wife Sarah,Abraham
BIBLICAL PEOPLE,600,Her 2 husbands were Uriah the Hittite & David the king,Bathsheba
BIOLOGY,600,This verb used in film editing also refers to cutting & recombining DNA molecules,Splicing
BIOLOGY,400,"""Skin"" term for the layer of cells on the upper & lower surfaces of a leaf; it may be one cell thick",pidermis
BIOLOGY,800,A flower is considered perfect if it has both pistils & these male organs,stamen
BIOLOGY,200,"This 1-celled protozoan gets its name from a Greek word meaning ""change""",amoeba
BIOLOGY,200,3 calves created this way made headlines back in 1988,cloning
BIOLOGY,800,A few hundred million years ago some plants had the bright idea to protect & spread their embryos in these,seeds
BIOLOGY,800,Oxygen is a waste product of this metabolic process in green plants,photosynthesis
BIOLOGY,400,It's defined as a change in the hereditary material of an organism's cells,Mutation
BIOLOGY,400,In 1942 scientists got a much higher yield of this antibiotic from a moldy cantaloupe than with previous ways,Penicillin
BIOLOGY,700,The life of these in your body ranges from 3 days in your intestine to a lifetime in your brain,Cells
BIOLOGY,600,An ootid is a cell that matures into this,Egg
BIOLOGY,200,Fibrogen is a protein material that helps the blood in doing this,clotting
BIOLOGY,300,Common term for a female gamete,egg
BIOLOGY,400,People usually refer to adipose tissue as this,fat
BIOLOGY,800,Gustatory receptors are special cells that give you your sense of this,taste
BIOLOGY,400,Houseflies & tsetse flies are true flies & have this many wings,2
BIOLOGY,600,Hemolysis is the release of this protein pigment from blood cells,Hemoglobin
BIOLOGY,100,"For an adult elephant it can be up to 1 1/2"" thick & weigh about a ton yet can be pierced by an insect",skin
BIOLOGY,500,They're your smallest blood transport tubes & in some the red cells have to go through single file,capillaries
BIOLOGY,200,The umbo is the pointed center & oldest part of this part of a clam,shell
BIOLOGY,400,Cutaneous respiration is an exchange of gases through this part of the body,skin
BIOLOGY,800,Osmoregulation in the human body is carried out by these organs,kidneys
BIOLOGY,400,In reptiles these choppers are conical & uniform; in mammals they have various shapes & sizes,teeth
BIOLOGY,200,The world's first antibiotic; it was discovered in 1929,Penicillin
BIOLOGY,600,In this process 8 photons of light break down 2 H2O molecules to yield an O2 molecule,Photosynthesis
BIOLOGY,200,The hepatic portal vein connects the intestine to this organ,Liver
BIOLOGY,400,It's been proposed that sulfate aerosols from these geological phenomena killed off the dinosaurs,Volcanoes
BIOLOGY,100,Crocodilians are the only reptiles in which this organ has 4 separated chambers,art
BIOLOGY,200,The armadillo possesses the endo- & exo- types of this support structure,skeleton
BIOLOGY,400,A bird's crop is an expanded area of this part of the alimentary canal between the pharynx & stomach,sophagus
BIOLOGY,500,In 1910 Paul Ehrlich announced that Salvarsan was an effective treatment for this disease,syphilis
BIOLOGY,400,Bacteria in cattle intestines produce this gas implicated in global warming,Methane
BIOLOGY,800,Organisms that can be cut into 2 mirror images along only one plane have the bilateral type of this property,Symmetry
BIOLOGY,100,They're a plant's anchor & can have a fibrous or tap system,Roots
BIOLOGY,200,Around 1940 scientists found that mutations in these chromosomal units result in defective enzymes,Genes
BIOLOGY,400,This calcified tissue that surrounds the pulp cavity of a tooth is a bone-like substance,Dentin
BIOLOGY,500,"This ""ology"" is concerned with the development of the fertilized egg & the growth of the fetus",Embryology
BIOLOGY,200,Genus <u>Rana</u>; frequent victim of biology class dissections,frog
BIOLOGY,400,L.B.J.'s hound dog or Darwin's ship,Beagle
BIOLOGY,600,The basic unit of life; 3 billion die every minute in your body,cells
BIOLOGY,200,Neurospora crassa is this type of fungus; it grows on bread but in the wild is found on burned vegetation,mold
BIOLOGY,600,Serology is the study of this body fluid closely resembling sea water,blood
BIOLOGY,300,The period of time between egg laying & hatching is called this,incubation
BIOLOGY,200,Linnaeus only recognized 2 biological kingdoms; everything was either plant or this,Animal
BIOLOGY,400,Muscles may connect directly onto bones or connect to them by these,Tendons
BIOLOGY,500,A termite's intestinal tract can break down this plant substance; yours can't,Cellulose
BIOLOGY,400,The human body's largest bone,Femur
BIOLOGY,800,They're the reproductive organs in which eggs develop in women,ovaries
BIOLOGY,200,This outermost skin layer may be five times thicker on the palms & soles than on the rest of the body,Epidermis
BIOLOGY,100,Term for an organism that harbors a parasite,host
BIOLOGY,300,Adjective used to describe your 1st set of teeth & plants that shed their leaves seasonally,deciduous
BIOLOGY,400,Oxygenated hemoglobin is this color,red
BIOLOGY,200,An animal that's described as heterodont has different kinds of these,Teeth
BIOLOGY,400,It's been proposed that sulfate aerosols from these geological phenomena killed off the dinosaurs,volcanoes
BIOLOGY,400,It's the process by which an organism or cell takes in oxygen & expels carbon dioxide,Respiration
BIOLOGY,600,It mitosis 1 cell becomes 2; in meiosis a single cell produce this many daughter cells,4
BIOLOGY,800,Protozoans living in a termite's gut break down this substance in the wood the termite eats,cellulose
BIOLOGY,400,Some of these smallest blood vessels are so tiny that only one blood cell can pass through at a time,capillaries
BIRDS,100,Only the adelie & emperor species of this bird actually breed in Antarctica,Penguin
BIRDS,400,"The only birds in the family Trochilidae are these ""hovercrafts""",hummingbirds
BIRDS,600,During mating season the male ruff develops a large frill of feathers around this body part,neck
BIRDS,800,"This falcon's name is from the Latin for ""foreign"" or ""a foreigner""",peregrine
BIRDS,200,This red bird is the state bird of 7 states,cardinal
BIRDS,200,Other woodpeckers will take advantage of the drink holes drilled by these yellow-bellied birds,Sapsuckers
BIRDS,300,This ruby-throated bird has one of the highest metabolisms of warm-blooded vertebrates,Hummingbird
BIRDS,400,There are Nashville & Tennessee species of this bird whose name is a synonym for singer,Warbler
BIRDS,100,The weaverbird was named for its habit of weaving these from plant fibers,Nests
BIRDS,200,The Australian budgerigar is the bird usually sold as this in pet stores,Parakeet
BIRDS,200,The homing or carrier type of this bird can fly at an average speed of 45 miles per hour,pigeon
BIRDS,600,The Emperor and King species of this bird lay one egg: the others normally lay two,penguin
BIRDS,200,This tallest Australian bird stands 5 to 6 feet high,Emu
BIRDS,300,"The young of this 'wandering"" seabird have brown plumage which becomes white as they grow",Albatross
BIRDS,400,"In some parts of the U.S. the ""ruffed"" species of this bird is referred to as a pheasant or partridge",Grouse
BIRDS,500,Nutcrackers & magpies belong to this bird family,Crow
BIRDS,400,Collective name for domesticated birds raised for meat & eggs,poultry
BIRDS,600,The most common bird on world flags,agle
BIRDS,400,The African gray species of this talkative bird is a popular pet,Parrot
BIRDS,600,These birds that return to San Juan Capistrano in March are of the cliff variety,Swallows
BIRDS,800,"You win the ""prize"" if you know this seabird was named for its stupidity in being easily caught",Booby
BIRDS,400,This bird's head endures an impact of up to 1200 gs as it hammers away at trees,woodpecker
BIRDS,800,"The blue & green ""eyes"" on this bird's tail feathers are just circular patches of feathers",peacock
BIRDS,200,"The breed of these named for Canada are sometimes called ""honkers""",geese
BIRDS,300,There are 2 families of this large bird:  barn & typical,Owls
BIRDS,500,The American kestrel is the most common North American species of this bird related to the hawk,Falcon
BIRDS,800,This South American bird is often described as a smaller version of the ostrich,Rhea
BIRDS,200,This bird was named for Roman Catholic officials whose bright red robes its plumage resembles,Cardinals
BIRDS,400,The great horned & screech varieties of these birds are noted for their ear tufts,Owls
BIRDS,400,"The males of this familiar ""redbird"" have a black mark around their eyes & bill",Cardinal
BIRDS,800,The ancient Greeks used these birds to carry news of the Olympic Games,Pigeons
BIRDS,200,The ring-necked species of this bird was introduced into Oregon from China in the 1880s,Pheasant
BIRDS,600,This process usually includes taking oil from a gland at the base of the tail & applying it to the feathers,Preening
BIRDS,800,The ivory-billed species of this bird is in danger of extinction,Woodpecker
BIRDS,100,The screech type of this bird has an unusual whistling call,owl
BIRDS,300,These birds are so named because their long legs look like the poles circus performers walk on,stilts
BIRDS,500,"The ""snowy"" type of this member of the heron family is known for its beautiful white plumes",egret
BIRDS,400,Sapsuckers are the only members of this bird family to habitually injure trees,woodpeckers
BIRDS,600,This relative of the crow is prominent in folklore as a bad-luck sign or omen of death,raven
BIRDS,800,These small English birds were first brought to the U.S. in 1850 to eliminate tree worms in Brooklyn,sparrows
BIRDS,500,It's the man-made structure common to names of certain owls & swallows,Barn
BIRDS,100,A male one of these is a drake,Duck
BIRDS,200,A flock of these is a gaggle,Geese
BIRDS,200,He shares his name & color with an ecclesiastic,cardinal
BIRDS,300,A baby goose,gosling
BIRDS,400,The Terrytoons' Heckle & Jeckle are this type of chattering bird,magpies
BIRDS,400,Lions & occasionally cheetahs & leopards prey on this largest living bird,Ostrich
BIRDS,600,The hyacinth macaw is the largest of these birds of the family psittacidae,Parrots
BIRDS,800,Krill are the major prey of the Adelie species of this bird,Penguin
BODIES OF WATER,800,This longest river in Ireland nearly divides the country in two,Shannon
BODIES OF WATER,200,"The name for this sea comes from the Latin for ""in the middle of land""",Mediterranean
BODIES OF WATER,800,"The name of this river which empties into the Bay of Bengal means ""the son of Brahma""",Brahmaputra
BODIES OF WATER,400,It's the world's second-largest ocean,Atlantic
BODIES OF WATER,800,This most sacred river of India was named for a Hindu goddess,Ganges
BODIES OF WATER,600,This sacred river begins in an ice cave in India's Uttaranchal state,Ganges
BODIES OF WATER,200,This South American river has more than a thousand known tributaries,Amazon
BODIES OF WATER,800,Hellespont is the ancient name for this strait that connects the Sea of Marmara with the Aegean Sea,Dardanelles
BODIES OF WATER,100,The Adriatic & Ionian Seas are arms of this larger sea,Mediterranean
BODIES OF WATER,500,Lake Neuchatel is the largest lake entirely within this European country's boundaries,Switzerland
BODIES OF WATER,500,The longest river in Italy has this short name,Po
BODIES OF WATER,200,"The ""blue"" branch of this river rises in the Ethiopian highlands",Nile
BODIES OF WATER,800,Lake Toba on Sumatra is this country's largest lake,Indonesia
BODIES OF WATER,100,"The name of this ocean means ""peaceful""",Pacific
BODIES OF WATER,400,Lake Van in Anatolia is this country's largest lake,Turkey
BODIES OF WATER,400,The Orinoco begins in Venezuela's state that's named for this other river,Amazon
BODIES OF WATER,200,This 315-mile-long river passes through Troy & Albany before hitting the bright lights of New York City,Hudson
BODIES OF WATER,800,This British river that flows through London is also known as the Isis as it flows through Oxford,Thames
BODIES OF WATER,800,Both the Neman & Vistula Rivers flow into this European sea,Baltic
BODIES OF WATER,100,This South American river carries nearly 20% of the Earth's total water discharge to the ocean,Amazon
BODIES OF WATER,300,This river begins in Turkey's eastern Anatolian Highlands & flows through Baghdad on its way to the Persian Gulf,Tigris
BODIES OF WATER,500,Sebastian Cabot gave South America's Rio de la Plata its name thinking there were deposits of this nearby,Silver
BODIES OF WATER,200,"The Gulf of Taranto lies between the ""heel"" & the rest of the ""foot"" of this country",Italy
BODIES OF WATER,400,This river's source lies in the Plateau of Langres about 18 miles northwest of Dijon,Seine
BODIES OF WATER,500,Dutch settlers named this longest river of South Africa not for its color but their royal family,Orange
BODIES OF WATER,600,Tajo is the Portuguese name for this river,Tagus
BODIES OF WATER,400,Vatican City lies on the west bank of this river,Tiber
BODIES OF WATER,200,Windemere is the largest lake in this country's Lake District,England
BODIES OF WATER,400,The Azores are found in this ocean,Atlantic
BODIES OF WATER,200,"In antiquity this ""mother"" river of Russia was known as the Rha or Oaros",Volga
BODIES OF WATER,200,Paris' right & left banks are north & south of this river,Seine
BODIES OF WATER,600,This bay in Virginia & Maryland is the largest on the Atlantic coast of the U.S.,Chesapeake
BODIES OF WATER,800,"This sea is sometimes referred to as the ""American Mediterranean""",Caribbean
BODIES OF WATER,800,Phnom Penh in Cambodia & Vientiane in Laos are the largest urban centers along this river,Mekong
BODIES OF WATER,200,Vacation on the French Riviera & you'll spend time on this sea,Mediterranean
BODIES OF WATER,600,A New Deal agency created in 1933 sought to provide electricity for residents of this river's valley,Tennessee
BODIES OF WATER,300,An agricultural area through which this Scottish river flows is the home of a breed of horse,Clyde
BODIES OF WATER,300,This ocean has the greatest length of coastline because of its irregular shape,Atlantic
BODY LANGUAGE,100,"Students especially should know this is the ""black hole"" in the center of the eye's iris",Pupil
BODY LANGUAGE,200,A membrane called the pericardium encloses this organ,Heart
BODY LANGUAGE,500,It's the more common name for the easily fractued clavicle,Collarbone
BODY LANGUAGE,400,Equip with a gun,arm
BODY LANGUAGE,800,One stage of a journey,leg
BODY LANGUAGE,200,"Innocent & naive? You must be ""wet behind"" these",ars
